"Cycling B"	"LZ GC"	"DZ GC"	"GC"	"prePB"	"FCRL2/3high GC"
"AL121845.3"	0.000779672822535484	0	0.00211466588365446	0.000773201386933636	0	0
"LIME1"	0.0934262012325088	0.0573337078123189	0.049565066108796	0.0529538859056383	0.0220326143802147	0.144750366366373
"SLC2A4RG"	0.145364900720332	0.0207644945050205	0.0477167219236947	0.0376991909118389	0.041161278351464	0.0458028519543845
"ZBTB46"	0.000128494702972691	0.00106291127358773	0	0	0	0
"AL121845.1"	0.000992967504443829	0.00119304976926417	0.000970451969566238	0.000986758762774501	0	0
"AL118506.1"	0.0185625060218698	0.0135381295864436	0.0336179532499562	0.027579087230803	0.00971936310957415	0.00605813874591681
"TPD52L2"	0.3224566425295	0.380181083614902	0.312653427296499	0.343256366439571	0.414409160145255	0.336729245441008
"DNAJC5"	0.0999677855163696	0.0980774612769146	0.0944535689873298	0.109821590660321	0.0940271441937292	0.131990018677453
"UCKL1"	0.27683190634005	0.332311956856712	0.323499187764841	0.303144552257531	0.333299309335061	0.230807987947054
"UCKL1-AS1"	0.00276131364821618	0.00927298429022989	0.00889000012249077	0.00814792133678443	0.0463947449493166	0.0294693165476106
"ZNF512B"	0.0193663565037072	0.0244381802164968	0.0205097510237323	0.0250908179355381	0.0132464542553572	0.0142581756379108
"SAMD10"	0.0366485454467241	0.0695158105253498	0.0260435734602822	0.0636635182085789	0.0381056403186314	0.0484789861638954
"PRPF6"	0.607566135692582	0.664401323795765	0.535795642143795	0.574437235358049	0.558226360971588	0.636808446128018
"C20orf204"	0.00240903611477733	0.00196551717862083	0.00448011546423954	0.0038286619283472	0	0
"TCEA2"	0.0783531150910553	0.0321297691579435	0.0652019031130442	0.0657783973034382	0.0943650682470448	0.118470068519067
"RGS19"	0.990223955439146	1.35188655833895	1.11960798935436	1.52642180062295	1.47338162690656	2.13582113839578
"OPRL1"	0.0093032220524396	0.0157315986123347	0.00774653917813206	0.0240517730005021	0.0123181613851201	0.0686870834535004
"LKAAEAR1"	0.00609716327716403	0.00301471927864358	0.00304564237607517	0.0006750653782587	0	0.0232920769556476
"MYT1"	0.0138905257478614	0.0174105356403098	0.00254151346608282	0.00298094752524502	0.0141770773671466	0.0706065761548283
"NPBWR2"	0	0.00324620518613741	0.00107649857213229	0.000468157955745216	0	0
"PCMTD2"	0.141698162414295	0.217345420326234	0.231788987286137	0.238653653341948	0.179873899628816	0.224838295478032
"LINC00266-1"	0.00314840589392197	0.0036612937181353	0.00265395253168364	0.000439867708906811	0	0
"AC016588.2"	0.00738879976532204	0.00741920437907936	0.00341236198661368	0.00217901951383246	0	0
"PLPP2"	0.0480054506965792	0.0973922801791767	0.0222155142011041	0.0596087299933509	0.157840926415497	0
"MIER2"	0.0828144351891701	0.0812002368270794	0.0443608152804449	0.0671263076796562	0.0469020222288688	0.00744373282358651
"AC016588.1"	0.000152243806752838	0	0	0.00243435791036588	0	0
"C2CD4C"	0.000425754690971644	0.00297959742036993	0.00220104600931951	0.0038436525468233	0.0323031198747179	0
"MADCAM1"	0.011382901415711	0.0200331674360091	0.0211308125601887	0.0197011928241556	0	0.0282927885882402
"AC005775.1"	0.000886194797603702	0.00196832182849225	0.00201577667774605	0.0010677545804536	0	0
"TPGS1"	0.173147414576126	0.274428254825293	0.274410856617737	0.219243415258617	0.298831676477926	0.218553846846045
"CDC34"	0.0953498399489293	0.110791186710789	0.0507468562908102	0.0807233537851603	0.0438578555205108	0.04341970119416
"GZMM"	0.0463851595078362	0.0461126255081864	0.0222667486039241	0.0263746644999218	0.0411456410215444	0
"AC009005.1"	0.0518787871881344	0.00880609388188031	0.019163127111555	0.0159434650882975	0.00495331009900676	0
"BSG"	0.93716237178112	1.32198006258506	0.746469296350262	0.855598557150736	1.13787285976181	1.09498633482154
"HCN2"	0.00262995646106467	0.00725893012553861	0.000315299296122698	0.00221163275544669	0	0.00902989980423177
"POLRMT"	0.0884237461185746	0.223404518615756	0.0775553776367384	0.100304291932273	0.088528871270448	0.121184684280469
"AC004449.1"	0.0015304799953147	0	0	0	0	0
"FGF22"	0.00151568314603063	0.00257990171721673	0.000522291533210299	0.00113327081222464	0	0
"RNF126"	0.443871844180128	0.638355881879085	0.282010385770031	0.29554331217139	0.26605598150644	0.215012591995648
"AC004156.1"	0.000365894733636664	0	0	0.00427759113069091	0	0
"FSTL3"	0.00383579489306753	0.00757024717469743	0.00378725111223484	0.00556119245497604	0	0
"PALM"	0.000384318643209861	0.00258175381634849	0	0.000462007441738667	0	0
"PTBP1"	1.61423120998912	1.24112332106588	0.818105219530686	0.855817572400639	0.900169979890353	0.709638728314075
"AZU1"	0.00111764637485589	0	0.000911874696744671	0	0	0
"CFD"	0.0235192103290749	0.00440761217778354	0.00737235273943607	0.0100747603904089	0	0.0390031491317702
"MED16"	0.264532817978358	0.253125804315303	0.351007322327953	0.317280529950431	0.329712589467792	0.202862665200417
"R3HDM4"	0.458701819968086	0.870179675043554	0.959363385782432	0.768425261173808	0.634550390169145	0.543129780872014
"KISS1R"	0.0027746154530071	0.00192577819734065	0.00331517195062559	0.00188300776506741	0.00530041984625602	0.0280135690163255
"ARID3A"	0.0477959113814942	0.0390034289284225	0.0255424054923836	0.0245180470698709	0.146990179346431	0.0577981005513396
"WDR18"	0.424840297468288	0.68445644516495	0.476887236734354	0.39578294378016	0.544608340120123	0.3409545912295
"AC004528.1"	0.000596237029476558	0.0059737584737764	0.00084637383824611	0.000247833206665781	0	0
"TMEM259"	0.379971654799946	0.627854344422363	0.440978103797275	0.628848591573579	0.689501804442119	0.645670502576455
"CNN2"	3.73633030602109	5.41670477820732	3.91514937868279	6.01608897455639	3.601727459438	2.56991421401422
"ABCA7"	0.137760014284253	0.144000181589868	0.115679685510528	0.209526925046105	0.210643067051282	0.303031427288676
"ARHGAP45"	0.65175494849129	0.725831482863896	0.934472782071641	0.874158380466459	0.435065475667993	0.541791416923024
"POLR2E"	1.8268451494362	1.674806242707	1.53912299823435	1.25295328595148	1.33283649789338	1.05870693124046
"GPX4"	2.97903676724127	2.73476301494981	1.49009994273971	1.64923929814662	2.2758937286301	1.58544656628993
"SBNO2"	0.0804140865413613	0.190119860687618	0.10320013283293	0.124645435885288	0.0812603054035353	0.0912005056219607
"STK11"	0.113639768853975	0.0777345296181218	0.0927396964372011	0.0959451035612673	0.08804094963343	0.0326519158135715
"ATP5F1D"	3.59703997869861	3.34199309864106	2.90146623041856	3.14194421094708	3.56658050965271	4.0144441391387
"MIDN"	0.295985112372984	0.373060179288463	0.328602696644921	0.353395635279851	0.462102075570548	0.742090730307301
"CIRBP"	4.94971094932349	5.78744948787686	7.21002364221781	7.51210752449645	7.89842448150596	7.03099164283807
"CIRBP-AS1"	0.000777429077170278	0.00820294748308962	0	0.00246812562986318	0	0
"C19orf24"	0.423513615400062	1.00963392900556	0.503285743624013	0.538761025806093	0.704868962535744	0.486497014939729
"MUM1"	0.148919250747334	0.217306287669961	0.115204947474419	0.242199640615414	0.301289501669874	0.295738089899268
"NDUFS7"	1.82936143893061	1.63230022187015	1.70819568514892	1.48827522253235	1.58754721782831	1.22179833997852
"AC005329.1"	0.00122649629037734	0	0.00215901350354996	0.00342877923599634	0	0
"GAMT"	0.187678041542375	0.0843893879031219	0.0890156813825364	0.0939755284699011	0.0533112278443118	0.170178536288333
"DAZAP1"	1.12271106431177	0.758147057620277	0.701179359892156	0.518400657490986	0.455079990478502	0.382429065999556
"RPS15"	39.5814225138251	33.8587502100921	43.0779056045928	37.424283826205	34.7353666601448	43.4828116831092
"AC027307.3"	0.00596499783527423	0.017422745608462	0.00977787340729467	0.0095623649831497	0	0
"APC2"	0.00134216439238414	0.00107470927502047	0.000356373802477112	0.00212317216888395	0	0
"AC027307.2"	0.00446015332502604	0.00355896636273493	0.00270187617546005	0.00428371444745337	0	0
"C19orf25"	0.389162302404424	0.435305903791081	0.40881690654979	0.424806881376107	0.329445946472604	0.422402711760547
"PCSK4"	0.00439283683334448	0.00286252968444282	0.00348878266237316	0.00419716057874738	0	0
"REEP6"	0.00719625361318767	0.0160742159946996	0.00101181826958419	0.00635462770256576	0.00856986151103798	0.0195596741477815
"MEX3D"	0.0060046750543727	0.00710283858423835	0	0.00129070887630682	0	0
"MBD3"	0.145571669479113	0.100616189592883	0.124488199390262	0.10094555740555	0.0407963627780594	0.111579699050808
"AC005943.1"	0.000139678544078016	0	0.00396448145859132	0	0	0
"UQCR11"	3.22266251293396	3.26388429556752	3.59273710686499	3.04455014659165	3.19673139169674	4.02492367934013
"TCF3"	0.926870069895222	0.3072630685606	0.957783290727317	0.416355450529202	0.389601743549646	0.474391147002269
"ATP8B3"	0.050426370484557	0.0133591587981921	0.0128283651984342	0.00823859223101144	0.00590829033575042	0.0397734504263714
"REXO1"	0.0976042930615009	0.0696786158777478	0.117726919056111	0.103165762373178	0.158330024738449	0.0822841298032265
"KLF16"	0.0250983391788923	0.0560969704779457	0.0118948025757638	0.0391268172469642	0	0
"AC012615.1"	0.0835853949791099	0.066181500596246	0.102519098197786	0.0641368325552995	0.0960440225569465	0.0344345026209974
"ABHD17A"	0.138701356707165	0.199710880608621	0.142803045797658	0.174677359589304	0.0959463186403161	0.105188776591687
"SCAMP4"	0.144293851895867	0.25523000934212	0.165198191946177	0.181211653031892	0.128745779090289	0.14174333226647
"ADAT3"	0.0323727121424353	0.017170046199014	0.0468086717393494	0.047016211651449	0.0199061812377078	0.0203052899416563
"CSNK1G2"	0.17985308735594	0.221221290005816	0.197020508201475	0.192157672048447	0.173010423907626	0.101089452588319
"BTBD2"	0.0766769187931941	0.0829698013792083	0.113677166373186	0.119999242404722	0.0803448038408694	0.305476945262208
"MKNK2"	0.860179294956978	1.65144058779838	0.844553880572929	1.21048346865396	1.13431998187846	0.801195950046236
"MOB3A"	0.749872332070601	0.931161443844996	1.12994788692883	1.14719685322262	1.21658955515143	0.590850895269023
"IZUMO4"	0.146596626047137	0.647450537836878	0.141401399775042	0.369349319970185	0.378827906696958	0.154442415211105
"AP3D1"	0.292008171327967	0.385643801655517	0.324210181152541	0.297097174322874	0.335256787755414	0.292068157111874
"DOT1L"	0.138030363879369	0.19646443549871	0.127807707201476	0.1201588822756	0.118278747768218	0.0326576064840009
"PLEKHJ1"	1.19053315350065	0.953429301784392	1.75902595443308	1.27898455121052	1.13774336524587	0.636867920247003
"SF3A2"	1.71497623109727	1.06375873895047	1.58485309648153	1.20894557211393	1.11715275586592	0.986560581367859
"AMH"	0.019353500387221	0.0122030851306323	0.0280258416876459	0.0104032004400551	0	0
"JSRP1"	0.0293253909641521	0.0104722575138474	0.1405525316319	0.0329934962352474	0.0446372696895334	0.0207886377621447
"OAZ1"	15.3373097456598	13.8477434418975	24.5616240433187	15.9561439899166	15.8187653903551	12.353590170725
"AC005258.1"	0.00356518287401499	0.00259414879363002	0.00449765681528788	0.00937725486868272	0	0
"PEAK3"	0.00289335888866073	0.00312682821737335	0.00123675481966445	0.000343763566844018	0	0
"LINGO3"	0.00552691339671891	0.0123760047309438	0.0352574209098419	0.01257065012351	0.0298193031641791	0.0168406475229326
"LSM7"	3.90555703583238	3.97413587917311	5.44859692228352	3.30244108501987	3.25607244440893	3.73628247622634
"SPPL2B"	0.217870087132813	0.234031997589537	0.346288506786865	0.281012978750579	0.326096418447863	0.148557484321559
"TMPRSS9"	0.000911014191883994	0.00280388663549866	0	0	0	0
"TIMM13"	1.35624898964683	2.32720081830023	1.15032124701112	1.1756921555426	1.30017655892523	0.94880552973089
"LMNB2"	0.418722899985545	0.163955341550611	0.110808890725981	0.104534733589585	0.0520181590056964	0.167135246807124
"LINC01775"	0.00202733127520091	0	0	0.00123927945813745	0	0
"GADD45B"	1.37700803751	2.17247566165761	2.35991653967754	2.2544564034749	2.2533647608235	1.25921519683663
"GNG7"	0.327818016310895	0.12843291664369	1.39023450647535	0.887400963704057	0.234477819296657	0.309457844458871
"AC092068.1"	0.00474294391442076	0.000609948975328418	0.00184332952501453	0.000486756357366588	0	0
"DIRAS1"	0.00224795481341169	0.00447035461982093	0	0.00309769950220564	0	0
"SLC39A3"	0.0744116056382772	0.0718598796539525	0.0789372213859429	0.0754151751699479	0.139631385322769	0.0658467329177473
"SGTA"	0.391018008924433	0.288651044993451	0.298303072118118	0.271701653957474	0.224858147188341	0.219313283563945
"THOP1"	0.478614950741579	0.350572791834276	0.266438291108776	0.239058115984234	0.277810392587114	0.331927109077672
"ZNF554"	0.00805479767584194	0.0138448766163666	0.00989370472111722	0.0187794670370743	0.0117797717726019	0.0131654475462239
"ZNF555"	0.00894588346861518	0.0291915532974243	0.00871144404802465	0.0176672230916522	0.0416504373269795	0.0127555575964448
"ZNF556"	0.000791026982695701	0	0.00180217555028079	0.00145864343681989	0	0
"ZNF57"	0.0183285889088824	0.0462470778020677	0.0100950263385903	0.0220276547927162	0.0216580229114547	0.0164960970234442
"AC119403.1"	0.00200666577233202	0.00338665967660109	0	0.00360910521783822	0	0.0217916198146841
"ZNF77"	0.0256383340417438	0.0502396626186322	0.0295147289054317	0.0340158313094929	0.0266831847522423	0.0784345395005153
"TLE6"	0.0239734327228129	0.00678649550067331	0.0453777311893627	0.0273581585401354	0.0855092932212307	0.0386613537024764
"TLE2"	0.000607153449563826	0	0	0	0	0.00893233577007453
"AC005944.1"	0.0035713700117345	0	0.00838008347076207	0.0017974589293959	0.00744375498731584	0
"AES"	0.973741817309081	0.610299471388193	1.67815004222479	0.861162203342594	1.1645957581624	1.0207868825995
"GNA11"	0.0232138490666388	0.0251714314870358	0.00997574161283787	0.00605163080418508	0.027617291683821	0.04437298480391
"GNA15"	0.00599301971201955	0.00495939911149335	0.000476714748910766	0.000378505118259761	0	0
"S1PR4"	0.0765182170263285	0.032385766694761	0.165312064903716	0.0948845195345124	0.161416666220247	0.169432247623825
"NCLN"	0.15536470097371	0.360840999937233	0.152206464016659	0.163178209324085	0.197620128259143	0.160707614203632
"CELF5"	0.000291075685147265	0	0	0	0	0
"NFIC"	0.0659953277794416	0.102912055514458	0.0602425493638461	0.0656114593813264	0.124594939014412	0.128290114884233
"SMIM24"	0.0283799624468543	0.00655991631579464	0.0401137372232789	0.0293081958374121	0.0066232271276786	0.0522577294447671
"DOHH"	0.17993970585928	0.262265185445285	0.17076070583716	0.150681960972326	0.196787717997547	0.0765842224776313
"FZR1"	0.134636797839626	0.0745936124882356	0.143062008817221	0.0960813198150301	0.131338158694761	0.0859198587119602
"MFSD12"	0.0390403622345373	0.0669926701630772	0.0566610420919802	0.0639295870841487	0.00821064575907831	0.0424185509350885
"C19orf71"	0.000372821042771407	0	0.00132089399843624	0.00130497620049654	0	0
"AC005786.3"	0.00051455978371173	0	0	0.00272003155905164	0	0
"HMG20B"	0.508618868835772	0.458969172295911	0.451049759206693	0.521511450140607	0.738944285688306	0.636149710407311
"GIPC3"	0.000218647900997353	0	0	0.000979322103446773	0	0
"TBXA2R"	0.00184777024978966	0	0.00345664412025372	0.000744433335051401	0	0.00544118191177015
"CACTIN"	0.0579830572895629	0.051727797438038	0.0642490000641857	0.066613075350819	0.0285148029680057	0.103199990862213
"PIP5K1C"	0.0369278685502231	0.05793501764064	0.0402108190123636	0.0333654906700156	0.0285443536312154	0.013063289022657
"TJP3"	0.0021806201549297	0	0.000483318036317484	0.00489035480867656	0	0
"APBA3"	0.129420504552936	0.190309150497416	0.18632103018963	0.222203461150291	0.16171597026857	0.142151235656352
"MRPL54"	1.31322839270899	1.57420308251505	1.62428798445975	1.23689895759512	1.63666567108859	1.11323823340816
"MATK"	0.00950532341505584	0.00496812771379084	0.00487769167560855	0.00507478114757313	0	0
"ZFR2"	0.000886398103411788	0.0042245696747715	0	0	0	0
"ATCAY"	0.000993674812354274	0	0	0	0	0
"DAPK3"	0.200038168195827	0.269839316626281	0.214936899049136	0.229408842496422	0.234903358113348	0.170480814300586
"EEF2"	14.0441579813798	15.6699023967356	16.7672199866528	15.7453596277344	16.9667609940623	16.8851968432163
"PIAS4"	0.17168271759772	0.136467837061776	0.210214544217636	0.156908431350313	0.209078328336423	0.195747380899365
"ZBTB7A"	0.159014476661762	0.281935139366846	0.167830825565853	0.188775710660035	0.171110839386438	0.0699659139777344
"MAP2K2"	0.447743271882406	0.434806330661413	0.511639178723997	0.463730921616227	0.549653003267349	0.568354958947
"SIRT6"	0.31870664376488	0.573816024249324	0.37680201580143	0.454494242346645	0.530442855623821	0.378700686317087
"ANKRD24"	0.0010976337037989	0	0.0040711511507083	0.00112218218650242	0	0
"EBI3"	0.313433364467173	4.10506137234156	0.0406275113847265	0.432478760520583	1.22204868493582	0.95622865665133
"CCDC94"	0.21644232119352	0.271944823642327	0.295193801164141	0.262971966522044	0.311404085289681	0.290122316107504
"TMIGD2"	0.0099150054347998	0.00621695501556367	0.0107225578506207	0.00331858909981373	0	0
"FSD1"	0.0149508015714616	0.00564205981620425	0.0140152492447213	0.00465910650542001	0.0104828067032923	0
"STAP2"	0.00570682815674869	0.0148966405132116	0.00341577046164703	0.00687999812394301	0	0
"MPND"	0.0295189812139904	0.0267532403487671	0.0302030507871761	0.0324921878397909	0.0100518568867826	0.0255991547962518
"AC007292.2"	0.00227819993936596	0.00364234642396333	0.00132459682253065	0.00367341493428231	0	0
"SH3GL1"	0.119069017534993	0.219836547298782	0.0848601001039718	0.152446636290958	0.244821011959313	0.0486193039499092
"AC007292.1"	0.000294061136709479	0.00700150624469289	0	0	0	0
"CHAF1A"	0.488975361173255	0.0729591886430408	0.0628350631076742	0.0735987353236291	0.0802034783265955	0.025165362695916
"AC011498.3"	0.000721965115438424	0.00150295367971907	0.000526614296630248	0.00238730517730025	0	0
"UBXN6"	0.119573949457997	0.180994206049095	0.197233401907791	0.201075656530846	0.414296569358469	0.109541603460216
"AC011498.2"	0.00105006998193402	0	0.00112626589470901	0	0	0
"AC011498.6"	0.000347182193899982	0.000517275608685968	0	0	0	0
"AC011498.1"	0.00852347099213131	0	0.0117988989816008	0.0105741674006387	0.0197839200254817	0.0166503493243288
"HDGFL2"	0.265062362724025	0.189891333648369	0.196643062147193	0.233022302665936	0.199747638720586	0.236554792774889
"PLIN5"	0.00334818303070582	0.0095434765238173	0.00428718672428616	0.00248230517919364	0	0
"AC011498.4"	0.000961359549901466	0.00279779552161572	0	0.00166532940715272	0	0
"LRG1"	0.00937508614704168	0.0334161530635402	0.0117301483903141	0.0108701286163996	0.0294502711726771	0
"SEMA6B"	0.00193245996375868	0.0042245696747715	0.00160046261256597	0.00209740816921573	0	0
"TNFAIP8L1"	0.112571623130259	0.162721101623616	0.083267378875594	0.131390256400057	0.160144799011069	0.149981324295008
"MYDGF"	0.595329925625022	0.938669410309017	0.748520442925514	0.682264937211879	1.03097031145587	0.615037337060491
"AC005339.1"	0.00113858955402474	0	0.000875984584773671	0	0	0
"DPP9"	0.230171230289903	0.220821594031983	0.2230229232167	0.209642503417187	0.168179642154895	0.177766532636327
"DPP9-AS1"	0.000626946519912825	0	0	0	0.00502735130477362	0
"MIR7-3HG"	0.000412095054871525	0	0.00075335406413047	0	0	0
"AC005523.1"	0.00114025472234446	0	0.000831283250290908	0	0	0
"FEM1A"	0.119206640276739	0.18486150240464	0.191620360538611	0.135147987923516	0.0923683044110033	0.124999260573242
"AC005523.2"	0.00454099721869957	0.0088135304710673	0.00977725124656338	0.00406892323180464	0	0
"TICAM1"	0.12918441277432	0.13126115310311	0.249650374771255	0.138929642106198	0.146352332235605	0.162602711968425
"AC027319.1"	0.000698249809480122	0	0	0.000293213385601551	0	0
"PLIN3"	1.11813563609285	0.770431506790201	1.06584087710715	0.751312543025157	0.734953700094931	0.730737587182065
"ARRDC5"	0.00245695274089297	0.00623839235015444	0.006962592682503	0.00802550228130091	0.00673246076153557	0.0689150132651462
"UHRF1"	1.22995100032851	0.0499992885136712	0.0682379276513933	0.0134730401440062	0.00308449765408531	0.0288615195680874
"KDM4B"	0.222299955779571	0.506473012370002	0.361158184438365	0.53403250102208	0.468930843365082	0.431277432745518
"PTPRS"	0.209330438056884	0.230877208264572	0.346507042293327	0.350450450957403	0.71771213870265	0.463656417585967
"AC005790.1"	0.00180658684363175	0	0.000692399030392094	0.00305983004101087	0	0
"TINCR"	0.00228826211847234	0	0.00228441062144056	0.00210925875528891	0	0
"SAFB2"	0.474445953077733	0.483018636177424	0.472066461792615	0.481758371069761	0.411857097858537	0.449444826120841
"SAFB"	0.728405362273438	0.763220406126368	0.710911638504153	0.680967829536336	0.458573754174688	0.412814131730616
"RPL36"	27.8872755467633	24.7909844041872	24.7361078797877	23.1060567791968	21.5023490827284	33.2199076696733
"C19orf70"	0.741453810384875	1.22010104010614	0.744066367585917	0.847725667458478	1.06459774552206	1.30341529292896
"HSD11B1L"	0.00634796750728987	0.0165181228858788	0.0149265020092384	0.0116456660967693	0.00869527411851658	0
"LONP1"	0.170595784941913	0.218805498432538	0.109060186216104	0.11321996121458	0.136907704114479	0.140633778526476
"PRR22"	0.00400554195128145	0.000517275608685968	0.00374134728125967	0.00326695045846443	0	0
"DUS3L"	0.285508797452366	0.582728871797069	0.288453022849505	0.29419004980711	0.435195067371696	0.273633858972445
"NRTN"	0.00843389399362982	0	0.00508538804049319	0.00809244255161454	0.0189698246998499	0
"AC024592.3"	0.0364189236251886	0.020687854385029	0.025615371651129	0.0275830498797397	0.0116151645544153	0.0399107351911749
"NDUFA11"	0.855189079562371	0.759264552249178	0.785211107397534	0.595480590393529	0.655610930579126	0.643599500976271
"AC104532.1"	0.000558883907578657	0.00579799887866702	0.000781889377821692	0.000343763566844018	0	0
"VMAC"	0.0307947209565183	0.0595801096722186	0.0624373885634845	0.0704177349443473	0.0470296065809834	0.09047821318274
"AC104532.2"	0.00144375782731201	0.00566297188255581	0.00221268489132144	0.00313671308379869	0.0166670662701266	0
"CAPS"	0.0118785655147136	0.0138153808860259	0.0269175690132229	0.0276488528889635	0.0294860773757251	0.0202089555617664
"RANBP3"	0.331853253801936	0.323868125927178	0.258596174213514	0.249129312957689	0.417893936803314	0.363426475011861
"AC011444.1"	0.00449413836868258	0.00396178305592928	0.00286672844702629	0	0	0
"RFX2"	0.124994100475045	0.0384790859061225	0.0083442537197009	0.0151866193042307	0.0159008376014106	0.03680221246033
"ACSBG2"	0.000179797739800993	0	0	0.000284375721070188	0	0
"MLLT1"	0.0494927746585737	0.0692425636609734	0.0489961453873686	0.0407172855079583	0.0556555261261853	0.00879739597079265
"AC011471.2"	0.00230618393890715	0	0	0	0	0
"ACER1"	0.000214903936397206	0	0.00203225477662202	0	0	0
"AC011491.3"	0.000117678978760949	0.00132101094325465	0	0	0	0
"CLPP"	0.972242190424383	0.907992217985468	0.727211534645915	0.68805147312766	0.805786208937707	0.81277847700038
"ALKBH7"	0.786852668412418	0.663302952733764	0.889544454875288	0.809434226579222	0.829756934788472	1.21171840875135
"PSPN"	0.0108191260513913	0	0.000766812537415659	0.00166337510316189	0	0
"GTF2F1"	0.50697323139149	0.384723913112211	0.586206543398761	0.519937793836742	0.390489549758354	0.530940972931222
"KHSRP"	0.605073103155443	0.338736179934519	0.351885716635781	0.228494610274732	0.170483794294224	0.287765283512146
"SLC25A41"	0.00104894145072566	0	0	0	0	0
"SLC25A23"	0.0434060257367723	0.0237939028485108	0.0177392258394766	0.0244980976307317	0.00841345749353005	0.0180806219165483
"CRB3"	0.0104440128089053	0.013309574828083	0.0148107621295716	0.0101935908609565	0.00358273722557128	0.129485495144616
"DENND1C"	0.296471115713309	0.435692196095607	0.401549662206523	0.612071735372189	0.56162705445059	0.577233506464589
"AC010503.4"	0.000536363368242907	0	0	0.000414103932716062	0	0
"TUBB4A"	0.00329623716181548	0.00102555677220774	0.0024915471477154	0.00357190385628694	0	0
"TNFSF9"	0.120674752807065	0.20703775189165	0.0848671091218402	0.178070958606473	0.182751241436349	0.303277208364435
"CD70"	0.0803898396528958	0.287303658441054	0.103434176681489	0.0818969794637217	0.185513598337445	0.819040751623626
"TNFSF14"	0.00785613852834852	0.0123548841586383	0.00437545416146674	0.00311128698469066	0	0
"C3"	0.00232519595075844	0	0.00149525264760648	0.00199082056860804	0	0
"GPR108"	0.208370654267983	0.378824470850424	0.290848175042672	0.344564641081923	0.400660346197236	0.302618626316565
"TRIP10"	0.0236533378045084	0.0534700780067484	0.0197206638848948	0.0363511275258792	0.158530485012424	0.0262974072363829
"AC008760.1"	0.00111898008913355	0	0	0.000652802703961024	0	0
"SH2D3A"	0.0309520560503532	0.112710474630288	0.0408370014052998	0.0631014315914502	0.067860740172791	0.0783895924813439
"VAV1"	0.245870976554804	0.407926167341565	0.261404453308503	0.476896500550659	0.411986805314949	0.595733111330449
"ADGRE1"	0.000965442250339412	0	0.00173177355952374	0.00230346975279315	0	0
"ZNF557"	0.0775063020539953	0.103536303013187	0.0974158593733435	0.0927461000720745	0.0754302678405228	0.109561691756704
"INSR"	0.0136535337022946	0	0.0124039741201445	0.00348733231117047	0.0262458580755225	0
"AC119396.1"	0.26190252927496	0.149398611373176	0.545457884072573	0.432836165657492	0.145181733834063	0.255944323136346
"AC008878.3"	0.00028952452068107	0.00324620518613741	0.00301334914110525	0.00152046995388011	0	0
"AC119396.2"	0.000611034559994062	0	0.00194074952273698	0.000497762061770281	0	0.0107353730542136
"ARHGEF18"	0.0337021653755161	0.0542589756090531	0.0562274904963181	0.0470804670981246	0.0848859208505348	0.0585137435504397
"PEX11G"	0.0140155595397363	0.0198296928683858	0.0289144917484884	0.0162371576378154	0.00821064575907831	0.0211733580597361
"ZNF358"	0.0042558473211295	0	0	0.000988310493626418	0.00697937037703955	0
"MCOLN1"	0.0564336895788194	0.0829771621357764	0.0217153008086964	0.0666789554227021	0.0795403067363906	0.0983050406642262
"PNPLA6"	0.124749810495892	0.180925205733422	0.140453505341104	0.18054013607054	0.234474646727148	0.17828382518987
"CAMSAP3"	0.00768381094722744	0.00797537453885774	0.00378723774360469	0.00536805976800456	0	0.00544118191177015
"XAB2"	0.2503046402581	0.275045155610496	0.278764285416985	0.310224488980206	0.234443303691225	0.363861146310445
"PET100"	1.54280750450601	1.22904732561338	1.42248719123747	1.38171256038478	1.47782779465667	1.4209904866181
"AC008763.2"	0.00266529852439961	0	0.00150440301151395	0.000517550767589894	0	0
"PCP2"	0.00019646593154787	0	0.00113883529719786	0.0023843927931129	0	0.0142581756379108
"AC008763.1"	0.00196984307901199	0.00129087690817425	0.00603747888846584	0.00438104126205439	0.00971936310957415	0.018725312247345
"STXBP2"	0.413876352839216	0.456508626351228	0.531501513402603	0.475477046082945	0.399060613438646	0.366852826473795
"MCEMP1"	0.000843804774648491	0.00226234721238101	0	0.00321492209193843	0	0
"TRAPPC5"	0.440167223566315	0.69672448014133	0.472835353116964	0.599700438097162	0.410179873275128	0.564355951756865
"FCER2"	0.156557785047533	1.01104291016312	0.250618483915195	0.883329294899108	0.0967847502558939	0.111489751615275
"CLEC4G"	0.000604133826817977	0	0	0.00117445086454482	0	0
"EVI5L"	0.0196405310861984	0.0187304545625247	0.0299984772756142	0.022554215540694	0.0152350206304474	0.010596542983817
"PRR36"	0.000783546606446194	0	0.000387443858900541	0	0	0
"AC010336.1"	0.00298179408510027	0	0.00209452079276436	0.00407836602937961	0	0
"MAP2K7"	0.232024394168491	0.266093412986808	0.261201714639146	0.251907602656068	0.208570421673319	0.34214643196214
"TGFBR3L"	0.00278259981060823	0.00282759930145004	0.000585126996255831	0	0	0.00655847801335831
"SNAPC2"	0.141686861454422	0.151395033616703	0.139717768114473	0.135174246477992	0.103341044183494	0.223999542152577
"CTXN1"	0.000364313959998885	0	0	0	0	0
"TIMM44"	0.191162591086404	0.281588447533055	0.170726824938719	0.173607754448863	0.134937870342449	0.146600840934336
"ELAVL1"	1.27291530871527	0.907036032934285	0.919202387180037	0.760396880636824	0.856761914950603	0.599895507183679
